time,temperature_2m,relative_humidity_2m,wind_speed_10m,shortwave_radiation,diffuse_radiation,direct_normal_irradiance,precipitation,dew_point_2m,cloud_cover
2019-01-03 14:00:00+00:00,30.2,42.342545,27.553524,0.0,0.0,0.0,0.0,16.0,2.0
2019-01-03 15:00:00+00:00,29.45,43.093292,25.603062,0.0,0.0,0.0,0.0,15.6,4.0
2019-01-03 16:00:00+00:00,27.95,52.215008,24.819122,0.0,0.0,0.0,0.0,17.25,7.0
2019-01-03 17:00:00+00:00,27.1,56.281082,23.224882,0.0,0.0,0.0,0.0,17.65,5.0
2019-01-03 18:00:00+00:00,26.4,56.825115,21.479666,0.0,0.0,0.0,0.0,17.15,8.0
2019-01-03 19:00:00+00:00,25.7,57.928696,22.007162,0.0,0.0,0.0,0.0,16.8,16.0
2019-01-03 20:00:00+00:00,25.05,58.32763,21.046917,0.0,0.0,0.0,0.0,16.3,0.0
2019-01-03 21:00:00+00:00,24.45,57.25997,20.545246,0.0,0.0,0.0,0.0,15.45,0.0
2019-01-03 22:00:00+00:00,24.25,54.86698,20.265795,2.0,2.0,0.0,0.0,14.6,0.0
2019-01-03 23:00:00+00:00,25.7,47.62742,22.380884,107.0,48.0,368.68167,0.0,13.75,0.0
2019-01-04 00:00:00+00:00,28.15,41.23994,21.288757,327.0,91.0,621.23456,0.0,13.75,0.0
2019-01-04 01:00:00+00:00,31.8,31.427835,21.791153,564.0,115.0,769.0887,0.0,12.8,0.0
2019-01-04 02:00:00+00:00,35.05,24.367409,18.947083,771.0,131.0,844.44165,0.0,11.7,0.0
2019-01-04 03:00:00+00:00,37.65,20.372387,15.629971,932.0,141.0,888.46893,0.0,11.15,3.0
2019-01-04 04:00:00+00:00,39.75,17.53696,14.440443,1026.0,158.0,893.0212,0.0,10.6,0.0
2019-01-04 05:00:00+00:00,41.15,15.794683,14.241629,1062.0,152.0,912.38464,0.0,10.15,0.0
2019-01-04 06:00:00+00:00,41.85,15.271351,15.575981,1023.0,147.0,907.98413,0.0,10.2,0.0
2019-01-04 07:00:00+00:00,42.1,15.324884,19.09358,914.0,140.0,883.1971,0.0,10.45,1.0
2019-01-04 08:00:00+00:00,41.7,15.861636,21.986542,741.0,134.0,822.31104,0.0,10.65,18.0
2019-01-04 09:00:00+00:00,40.95,17.232298,21.028437,501.0,130.0,662.98755,0.0,11.3,18.0
2019-01-04 10:00:00+00:00,40.45,18.35185,19.914215,270.0,93.0,501.7102,0.0,11.85,28.0
2019-01-04 11:00:00+00:00,39.1,16.758865,23.042812,77.0,40.0,257.18942,0.0,9.4,74.0
2019-01-04 12:00:00+00:00,38.3,14.515425,29.69727,0.0,0.0,0.0,0.0,6.65,20.0
2019-01-04 13:00:00+00:00,36.75,14.945598,26.009842,0.0,0.0,0.0,0.0,5.85,10.0
2019-01-04 14:00:00+00:00,36.25,14.132028,21.9718,0.0,0.0,0.0,0.0,4.65,4.0
2019-01-04 15:00:00+00:00,34.6,15.753003,15.629971,0.0,0.0,0.0,0.0,4.9,2.0
2019-01-04 16:00:00+00:00,33.1,18.23468,12.57426,0.0,0.0,0.0,0.0,5.8,5.0
2019-01-04 17:00:00+00:00,31.55,20.81632,10.966713,0.0,0.0,0.0,0.0,6.45,9.0
2019-01-04 18:00:00+00:00,30.45,25.23538,15.0038395,0.0,0.0,0.0,0.0,8.35,11.0
2019-01-04 19:00:00+00:00,29.55,29.106924,17.10284,0.0,0.0,0.0,0.0,9.7,5.0
2019-01-04 20:00:00+00:00,28.7,33.23295,17.287498,0.0,0.0,0.0,0.0,10.95,2.0
2019-01-04 21:00:00+00:00,28.05,35.675846,15.2947035,0.0,0.0,0.0,0.0,11.45,0.0
2019-01-04 22:00:00+00:00,27.8,34.328655,14.145756,2.0,2.0,0.0,0.0,10.65,12.0
2019-01-04 23:00:00+00:00,30.3,26.957521,17.518356,106.0,48.0,367.77606,0.0,9.2,8.0
2019-01-05 00:00:00+00:00,29.0,67.60298,18.089775,327.0,92.0,622.0248,0.0,22.4,13.0
2019-01-05 01:00:00+00:00,31.75,54.162094,17.462782,554.0,118.0,749.07513,0.0,21.35,0.0
2019-01-05 02:00:00+00:00,34.9,41.64003,18.214718,763.0,132.0,834.04834,0.0,19.95,0.0
2019-01-05 03:00:00+00:00,37.5,32.67225,19.376562,924.0,142.0,879.2376,0.0,18.35,0.0
2019-01-05 04:00:00+00:00,38.0,30.427803,20.291357,1025.0,148.0,902.66565,0.0,17.65,0.0
2019-01-05 05:00:00+00:00,36.6,33.361656,26.554728,1056.0,149.0,909.3375,0.0,17.9,12.0
2019-01-05 06:00:00+00:00,35.65,33.84497,27.402597,1014.0,151.0,894.08966,0.0,17.3,0.0
2019-01-05 07:00:00+00:00,34.7,35.671932,29.024128,911.0,141.0,877.845,0.0,17.3,0.0
2019-01-05 08:00:00+00:00,32.2,45.23328,30.960001,742.0,130.0,827.9388,0.0,18.85,0.0
2019-01-05 09:00:00+00:00,30.35,55.1632,27.757376,530.0,113.0,743.6756,0.0,20.35,0.0
2019-01-05 10:00:00+00:00,28.85,64.155716,22.963936,297.0,88.0,590.51556,0.0,21.4,0.0
2019-01-05 11:00:00+00:00,27.5,74.44572,20.150354,84.0,40.0,304.63766,0.0,22.55,0.0
2019-01-05 12:00:00+00:00,25.7,84.55043,19.386591,0.0,0.0,0.0,0.0,22.9,1.0
2019-01-05 13:00:00+00:00,25.45,86.5974,20.570463,0.0,0.0,0.0,0.0,23.05,15.0
2019-01-05 14:00:00+00:00,25.35,86.58808,18.335276,0.0,0.0,0.0,0.0,22.95,30.0
2019-01-05 15:00:00+00:00,25.15,86.04587,11.246759,0.0,0.0,0.0,0.0,22.65,8.0
2019-01-05 16:00:00+00:00,25.25,85.01745,4.73506,0.0,0.0,0.0,0.0,22.55,7.0
2019-01-05 17:00:00+00:00,25.05,85.77531,9.360001,0.0,0.0,0.0,0.0,22.5,0.0
2019-01-05 18:00:00+00:00,24.8,88.127594,11.503113,0.0,0.0,0.0,0.0,22.7,0.0
2019-01-05 19:00:00+00:00,24.75,88.391136,12.959999,0.0,0.0,0.0,0.0,22.7,0.0
2019-01-05 20:00:00+00:00,24.6,88.91698,12.620554,0.0,0.0,0.0,0.0,22.65,0.0
2019-01-05 21:00:00+00:00,24.7,88.11924,11.720751,0.0,0.0,0.0,0.0,22.6,0.0
2019-01-05 22:00:00+00:00,24.8,87.06412,8.825508,2.0,2.0,0.0,0.0,22.5,0.0
2019-01-05 23:00:00+00:00,26.0,78.87992,10.028439,101.0,46.0,353.2263,0.0,22.05,2.0
2019-01-06 00:00:00+00:00,27.4,69.59702,10.464797,316.0,91.0,598.9161,0.0,21.35,0.0
2019-01-06 01:00:00+00:00,28.7,63.536358,13.276144,548.0,116.0,744.47363,0.0,21.1,0.0
2019-01-06 02:00:00+00:00,30.05,57.877186,10.195057,753.0,131.0,823.6315,0.0,20.85,0.0
2019-01-06 03:00:00+00:00,31.45,51.169693,12.313894,914.0,142.0,868.86957,0.0,20.15,0.0
2019-01-06 04:00:00+00:00,32.7,43.700726,13.684735,1015.0,148.0,892.7586,0.0,18.75,0.0
2019-01-06 05:00:00+00:00,33.65,40.027943,15.696165,1049.0,150.0,901.2833,0.0,18.2,0.0
2019-01-06 06:00:00+00:00,34.15,39.54062,17.0763,1012.0,148.0,894.7151,0.0,18.45,0.0
2019-01-06 07:00:00+00:00,34.45,39.87069,18.39878,907.0,141.0,872.5185,0.0,18.85,0.0
2019-01-06 08:00:00+00:00,34.75,39.211517,17.287498,742.0,130.0,826.8253,0.0,18.85,0.0
2019-01-06 09:00:00+00:00,34.6,40.918407,18.043148,529.0,113.0,740.43384,0.0,19.4,0.0
2019-01-06 10:00:00+00:00,33.25,45.796032,21.175835,296.0,88.0,585.8885,0.0,20.0,0.0
2019-01-06 11:00:00+00:00,30.85,56.834316,22.608458,84.0,40.0,303.4883,0.0,21.3,0.0
2019-01-06 12:00:00+00:00,29.05,63.611572,18.709612,0.0,0.0,0.0,0.0,21.45,0.0
2019-01-06 13:00:00+00:00,28.05,68.873566,14.145756,0.0,0.0,0.0,0.0,21.8,0.0
2019-01-06 14:00:00+00:00,27.4,70.024666,15.876775,0.0,0.0,0.0,0.0,21.45,6.0
2019-01-06 15:00:00+00:00,27.55,65.881065,18.581022,0.0,0.0,0.0,0.0,20.6,1.0
2019-01-06 16:00:00+00:00,27.1,67.01869,17.377226,0.0,0.0,0.0,0.0,20.45,0.0
2019-01-06 17:00:00+00:00,26.5,69.85605,15.0038395,0.0,0.0,0.0,0.0,20.55,0.0
2019-01-06 18:00:00+00:00,26.3,70.68531,13.281023,0.0,0.0,0.0,0.0,20.55,0.0
2019-01-06 19:00:00+00:00,26.15,71.53466,12.387348,0.0,0.0,0.0,0.0,20.6,0.0
2019-01-06 20:00:00+00:00,26.0,71.28732,13.684735,0.0,0.0,0.0,0.0,20.4,1.0
2019-01-06 21:00:00+00:00,25.8,72.35967,12.313894,0.0,0.0,0.0,0.0,20.45,2.0
2019-01-06 22:00:00+00:00,25.75,73.7015,11.592894,1.0,1.0,0.0,0.0,20.7,0.0
2019-01-06 23:00:00+00:00,27.45,66.063805,11.4862,100.0,46.0,349.32764,0.0,20.55,0.0
2019-01-07 00:00:00+00:00,30.15,58.07894,13.479583,317.0,91.0,605.028,0.0,21.0,0.0
2019-01-07 01:00:00+00:00,32.6,47.79625,14.113652,547.0,115.0,746.77905,0.0,20.1,0.0
2019-01-07 02:00:00+00:00,34.9,39.621166,12.599998,757.0,129.0,833.086,0.0,19.15,41.0
2019-01-07 03:00:00+00:00,36.7,34.99594,11.27553,897.0,177.0,811.1678,0.0,18.75,68.0
2019-01-07 04:00:00+00:00,37.85,33.075336,12.24,942.0,246.0,716.9918,0.0,18.85,0.0
2019-01-07 05:00:00+00:00,39.1,30.150562,15.192682,1057.0,146.0,913.28656,0.0,18.45,0.0
2019-01-07 06:00:00+00:00,39.35,27.497032,19.008547,1017.0,146.0,901.5616,0.0,17.2,0.0
2019-01-07 07:00:00+00:00,38.25,30.11313,22.476227,900.0,146.0,858.1156,0.0,17.7,0.0
2019-01-07 08:00:00+00:00,37.35,37.07543,21.24,742.0,126.0,831.1427,0.0,20.25,1.0
2019-01-07 09:00:00+00:00,36.2,37.573,21.605999,524.0,115.0,726.59656,0.0,19.45,1.0
2019-01-07 10:00:00+00:00,34.2,43.69615,21.605999,297.0,88.0,586.98865,0.0,20.1,2.0
2019-01-07 11:00:00+00:00,31.9,52.724052,18.511143,86.0,40.0,316.14874,0.0,21.05,22.0
2019-01-07 12:00:00+00:00,30.7,53.570343,22.553934,0.0,0.0,0.0,0.0,20.2,17.0
2019-01-07 13:00:00+00:00,29.4,57.545353,19.386593,0.0,0.0,0.0,0.0,20.15,10.0
2019-01-07 14:00:00+00:00,28.55,63.69951,14.404499,0.0,0.0,0.0,0.0,21.0,13.0
2019-01-07 15:00:00+00:00,28.2,66.82857,16.575644,0.0,0.0,0.0,0.0,21.45,4.0
2019-01-07 16:00:00+00:00,27.9,68.21595,15.745627,0.0,0.0,0.0,0.0,21.5,1.0
2019-01-07 17:00:00+00:00,27.65,69.64415,14.587776,0.0,0.0,0.0,0.0,21.6,2.0
2019-01-07 18:00:00+00:00,27.85,67.99762,14.007655,0.0,0.0,0.0,0.0,21.4,6.0
2019-01-07 19:00:00+00:00,28.2,64.0173,11.525623,0.0,0.0,0.0,0.0,20.75,1.0
2019-01-07 20:00:00+00:00,28.25,59.45028,7.9036193,0.0,0.0,0.0,0.0,19.6,3.0
2019-01-07 21:00:00+00:00,29.2,46.747818,9.6932955,0.0,0.0,0.0,0.0,16.65,0.0
2019-01-07 22:00:00+00:00,29.6,37.427227,11.367109,1.0,1.0,0.0,0.0,13.55,0.0
2019-01-07 23:00:00+00:00,32.15,30.112322,14.799459,100.0,46.0,351.91104,0.0,12.45,0.0
2019-01-08 00:00:00+00:00,36.55,22.434643,18.723461,319.0,90.0,616.63025,0.0,11.7,0.0
2019-01-08 01:00:00+00:00,39.55,18.507957,22.406927,540.0,126.0,717.90094,0.0,11.25,16.0
2019-01-08 02:00:00+00:00,42.0,15.150987,21.897945,715.0,180.0,711.0109,0.0,10.2,10.0
2019-01-08 03:00:00+00:00,43.75,13.279115,21.068459,900.0,176.0,816.5074,0.0,9.6,1.0
2019-01-08 04:00:00+00:00,45.05,12.125022,16.09969,1030.0,154.0,902.8199,0.0,9.25,2.0
2019-01-08 05:00:00+00:00,44.65,12.336704,3.2599385,1066.0,156.0,912.2636,0.0,9.2,1.0
2019-01-08 06:00:00+00:00,43.4,17.500027,18.94024,1026.0,153.0,903.24133,0.0,13.5,30.0
2019-01-08 07:00:00+00:00,41.6,18.497358,25.6233,906.0,151.0,858.5416,0.0,12.9,20.0
2019-01-08 08:00:00+00:00,38.85,29.429396,23.419376,703.0,144.0,753.2842,0.0,17.85,25.0
2019-01-08 09:00:00+00:00,38.0,33.426975,16.055355,464.0,131.0,590.5079,0.0,19.15,39.0
2019-01-08 10:00:00+00:00,37.4,36.633255,12.7279215,224.0,93.0,366.9055,0.0,20.1,19.0
2019-01-08 11:00:00+00:00,34.5,45.985462,15.986593,79.0,39.0,273.98444,0.0,21.2,17.0
2019-01-08 12:00:00+00:00,34.05,42.32227,16.299694,0.0,0.0,0.0,0.0,19.45,29.0
2019-01-08 13:00:00+00:00,33.4,42.676064,16.862455,0.0,0.0,0.0,0.0,19.0,4.0
2019-01-08 14:00:00+00:00,34.8,33.39989,15.484185,0.0,0.0,0.0,0.0,16.35,1.0
2019-01-08 15:00:00+00:00,35.2,23.691484,17.555307,0.0,0.0,0.0,0.0,11.4,1.0
2019-01-08 16:00:00+00:00,35.35,23.808521,28.808998,0.0,0.0,0.0,0.0,11.6,0.0
2019-01-08 17:00:00+00:00,34.65,24.587101,28.639803,0.0,0.0,0.0,0.0,11.5,0.0
2019-01-08 18:00:00+00:00,33.8,24.043802,25.984917,0.0,0.0,0.0,0.0,10.45,7.0
2019-01-08 19:00:00+00:00,33.4,22.235195,24.858253,0.0,0.0,0.0,0.0,8.95,8.0
2019-01-08 20:00:00+00:00,33.15,21.072624,24.693481,0.0,0.0,0.0,0.0,7.95,5.0
2019-01-08 21:00:00+00:00,32.5,20.910442,22.725668,0.0,0.0,0.0,0.0,7.3,3.0
2019-01-08 22:00:00+00:00,31.9,21.265162,21.67487,1.0,1.0,0.0,0.0,7.05,0.0
2019-01-08 23:00:00+00:00,33.25,20.39151,22.19773,98.0,45.0,347.98688,0.0,7.55,0.0
2019-01-09 00:00:00+00:00,35.8,17.455965,25.537172,318.0,91.0,614.84796,0.0,7.35,0.0
2019-01-09 01:00:00+00:00,38.55,14.972846,23.773632,553.0,115.0,761.91156,0.0,7.3,0.0
2019-01-09 02:00:00+00:00,41.2,13.581749,22.288042,765.0,132.0,842.79626,0.0,7.95,0.0
2019-01-09 03:00:00+00:00,43.4,12.5998,19.191748,931.0,143.0,889.596,0.0,8.55,0.0
2019-01-09 04:00:00+00:00,44.45,12.05172,13.684735,1036.0,150.0,913.53406,0.0,8.7,0.0
2019-01-09 05:00:00+00:00,44.4,12.083,12.641076,1024.0,175.0,851.1003,0.0,8.7,6.0
2019-01-09 06:00:00+00:00,44.5,12.266481,14.799459,1008.0,157.0,880.11334,0.0,9.0,24.0
2019-01-09 07:00:00+00:00,44.2,13.191258,20.466246,793.0,207.0,665.8312,0.0,9.85,31.0
2019-01-09 08:00:00+00:00,43.4,15.399113,29.957968,651.0,176.0,639.3131,0.0,11.55,30.0
2019-01-09 09:00:00+00:00,41.15,22.55992,37.290855,447.0,151.0,523.9877,0.0,15.6,13.0
2019-01-09 10:00:00+00:00,39.05,27.072664,30.758411,269.0,97.0,480.48956,0.0,16.7,7.0
2019-01-09 11:00:00+00:00,36.55,32.517815,27.722336,84.0,40.0,300.43106,0.0,17.45,4.0
2019-01-09 12:00:00+00:00,36.85,28.6211,31.950888,0.0,0.0,0.0,0.0,15.7,2.0
2019-01-09 13:00:00+00:00,37.05,21.471739,28.551426,0.0,0.0,0.0,0.0,11.45,0.0
2019-01-09 14:00:00+00:00,35.6,22.868753,27.438046,0.0,0.0,0.0,0.0,11.2,0.0
2019-01-09 15:00:00+00:00,33.95,27.037245,24.821732,0.0,0.0,0.0,0.0,12.35,0.0
2019-01-09 16:00:00+00:00,32.25,33.02089,24.933735,0.0,0.0,0.0,0.0,13.95,0.0
2019-01-09 17:00:00+00:00,31.0,36.85318,26.368616,0.0,0.0,0.0,0.0,14.55,0.0
2019-01-09 18:00:00+00:00,30.25,35.587955,24.569832,0.0,0.0,0.0,0.0,13.35,0.0
2019-01-09 19:00:00+00:00,29.5,33.235657,23.087763,0.0,0.0,0.0,0.0,11.65,0.0
2019-01-09 20:00:00+00:00,28.85,31.973637,21.485697,0.0,0.0,0.0,0.0,10.5,0.0
2019-01-09 21:00:00+00:00,28.15,33.189915,19.959719,0.0,0.0,0.0,0.0,10.45,0.0
2019-01-09 22:00:00+00:00,27.6,34.847977,18.416384,1.0,1.0,0.0,0.0,10.7,0.0
2019-01-09 23:00:00+00:00,28.9,31.98754,18.36353,98.0,45.0,350.63013,0.0,10.55,0.0
2019-01-10 00:00:00+00:00,31.65,27.871618,21.313093,320.0,91.0,623.96246,0.0,10.85,0.0
2019-01-10 01:00:00+00:00,34.9,19.838783,21.518847,560.0,116.0,774.7956,0.0,8.5,0.0
2019-01-10 02:00:00+00:00,37.9,14.580655,21.829777,775.0,133.0,856.35144,0.0,6.4,0.0
2019-01-10 03:00:00+00:00,40.3,11.958263,22.033648,942.0,144.0,901.8106,0.0,5.4,0.0
2019-01-10 04:00:00+00:00,41.75,11.462482,22.065973,1047.0,150.0,925.2932,0.0,5.9,0.0
2019-01-10 05:00:00+00:00,42.7,11.247218,22.450264,1082.0,152.0,932.29675,0.0,6.35,0.0
2019-01-10 06:00:00+00:00,43.15,10.909771,23.933907,1044.0,150.0,924.21704,0.0,6.25,0.0
2019-01-10 07:00:00+00:00,43.25,10.44827,25.14852,936.0,143.0,900.3379,0.0,5.7,0.0
2019-01-10 08:00:00+00:00,43.1,10.17154,26.886963,768.0,132.0,855.01373,0.0,5.2,0.0
2019-01-10 09:00:00+00:00,41.75,12.491525,28.961546,553.0,116.0,772.32153,0.0,7.15,0.0
2019-01-10 10:00:00+00:00,37.4,28.675982,32.682762,312.0,90.0,618.66656,0.0,16.2,0.0
2019-01-10 11:00:00+00:00,34.15,39.788994,31.63087,91.0,42.0,333.58795,0.0,18.55,0.0
2019-01-10 12:00:00+00:00,37.15,14.774852,24.627787,1.0,1.0,0.0,0.0,6.0,0.0
2019-01-10 13:00:00+00:00,34.9,20.72894,31.534437,0.0,0.0,0.0,0.0,9.15,0.0
2019-01-10 14:00:00+00:00,33.05,24.99252,31.104082,0.0,0.0,0.0,0.0,10.4,0.0
2019-01-10 15:00:00+00:00,31.55,26.66363,28.883131,0.0,0.0,0.0,0.0,10.1,0.0
2019-01-10 16:00:00+00:00,30.7,24.541742,27.834309,0.0,0.0,0.0,0.0,8.15,0.0
2019-01-10 17:00:00+00:00,29.95,23.768478,27.038372,0.0,0.0,0.0,0.0,7.05,0.0
2019-01-10 18:00:00+00:00,29.2,27.025284,27.362366,0.0,0.0,0.0,0.0,8.3,0.0
2019-01-10 19:00:00+00:00,28.6,30.545727,25.562534,0.0,0.0,0.0,0.0,9.6,0.0
2019-01-10 20:00:00+00:00,28.3,31.29219,23.803596,0.0,0.0,0.0,0.0,9.7,0.0
2019-01-10 21:00:00+00:00,28.1,30.304983,22.104116,0.0,0.0,0.0,0.0,9.05,0.0
2019-01-10 22:00:00+00:00,27.9,28.947554,20.833395,1.0,1.0,0.0,0.0,8.2,0.0
2019-01-10 23:00:00+00:00,29.5,25.154402,21.67487,98.0,45.0,353.3235,0.0,7.5,0.0
2019-01-11 00:00:00+00:00,32.25,18.54194,29.644857,323.0,92.0,633.1942,0.0,5.35,0.0
2019-01-11 01:00:00+00:00,35.2,15.776647,31.072817,565.0,117.0,784.2604,0.0,5.4,0.0
2019-01-11 02:00:00+00:00,37.5,14.697176,33.190357,782.0,133.0,867.2826,0.0,6.2,0.0
2019-01-11 03:00:00+00:00,38.8,13.416895,30.5173,954.0,145.0,915.1812,0.0,5.9,0.0
2019-01-11 04:00:00+00:00,39.95,12.099665,26.758923,1066.0,151.0,944.2899,0.0,5.3,0.0
2019-01-11 05:00:00+00:00,40.8,11.48337,23.110207,1106.0,154.0,954.3566,0.0,5.2,0.0
2019-01-11 06:00:00+00:00,41.2,10.895224,21.746504,1067.0,151.0,946.6033,0.0,4.75,0.0
2019-01-11 07:00:00+00:00,41.25,10.566859,23.000591,957.0,144.0,922.36707,0.0,4.35,0.0
