,water_depth (m),shear_stress (Pa),sea_tem (℃),x_velocity (m/s),y_velocity (m/s)
2016-01-07 02:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-07 03:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-07 04:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-07 05:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-07 06:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-07 07:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-07 08:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-07 09:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-07 10:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-07 11:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-07 12:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-07 13:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-07 14:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-07 15:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-07 16:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-07 17:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-07 18:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-07 19:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-07 20:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-07 21:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-07 22:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-07 23:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-08 00:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-08 01:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-08 02:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-08 03:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-08 04:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-08 05:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-08 06:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-08 07:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-08 08:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-08 09:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-08 10:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-08 11:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-08 12:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-08 13:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-08 14:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-08 15:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-08 16:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-08 17:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-08 18:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-08 19:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-08 20:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-08 21:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-08 22:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-08 23:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-09 00:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-09 01:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-09 02:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-09 03:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-09 04:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-09 05:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-09 06:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-09 07:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-09 08:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-09 09:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-09 10:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-09 11:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-09 12:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-09 13:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-09 14:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-09 15:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-09 16:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-09 17:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-09 18:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-09 19:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-09 20:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-09 21:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-09 22:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-09 23:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-10 00:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-10 01:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-10 02:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-10 03:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-10 04:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-10 05:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-10 06:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-10 07:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-10 08:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-10 09:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-10 10:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-10 11:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-10 12:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-10 13:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-10 14:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-10 15:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-10 16:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-10 17:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-10 18:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-10 19:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-10 20:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-10 21:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-10 22:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-10 23:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-11 00:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-11 01:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-11 02:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-11 03:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-11 04:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-11 05:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-11 06:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-11 07:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-11 08:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-11 09:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-11 10:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-11 11:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-11 12:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-11 13:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-11 14:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-11 15:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-11 16:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-11 17:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-11 18:00:00,0.014623935,0.0066285953,21.862942,-0.011672573,0.012323279
2016-01-11 19:00:00,0.009563036,0.0017606328,20.14883,0.0027569036,-0.008495585
2016-01-11 20:00:00,0.007557519,0.0052301576,19.167736,-0.005027718,0.012836569
2016-01-11 21:00:00,0.006940407,0.00018424784,18.505297,-0.0025151402,0.000366993
2016-01-11 22:00:00,0.0062319334,0.0035992586,18.084517,-0.0002707386,0.011013077
2016-01-11 23:00:00,0.0057407822,0.001901077,19.037285,-0.00061364134,0.007855742
2016-01-12 00:00:00,0.0053611156,0.0040778946,21.345467,-0.00065413566,0.0113547295
2016-01-12 01:00:00,0.005161865,0.0023860743,24.334423,-0.0013452795,0.008522967
2016-01-12 02:00:00,0.0048222607,0.002556371,27.612204,0.005214505,0.0070477678
2016-01-12 03:00:00,0.004612022,2.4779454e-05,30.908783,-0.0007976454,0.00032148394
2016-01-12 04:00:00,0.004350138,4.2524818e-05,34.045616,0.0008949092,0.0006598875
2016-01-12 05:00:00,0.0036864139,1.6832944e-06,36.46043,-7.229452e-05,0.00020161922
2016-01-12 06:00:00,0.0027013388,2.236593e-08,37.388165,-2.7933775e-06,-2.643488e-05
2016-01-12 07:00:00,0.0016285568,0.00029742677,36.68551,-0.0003061575,-0.0028972945
2016-01-12 08:00:00,0.00096855697,0.0,34.728004,0.0007011334,0.006635114
2016-01-12 09:00:00,0.0008687319,0.00034222406,32.75716,-0.00029593194,-0.0028005259
2016-01-12 10:00:00,0.00095149595,0.00021508704,29.434162,-0.00023825112,-0.0022546684
2016-01-12 11:00:00,0.00088581274,0.0,26.918343,0.0011710922,0.011082527
2016-01-12 12:00:00,0.0008212752,0.0,24.906345,0.0012101585,0.011452228
2016-01-12 13:00:00,0.0007955677,0.0,23.467897,0.00063136086,0.005974828
2016-01-12 14:00:00,0.00077145983,0.0,22.475647,0.00043375994,0.0041048485
2016-01-12 15:00:00,0.0007553192,0.0,21.7293,0.0005946635,0.005627545
2016-01-12 16:00:00,0.00074241555,0.0,21.118586,0.0,0.0
2016-01-12 17:00:00,0.00071916473,0.00022990619,20.610859,-0.0002351687,-0.0022254982
2016-01-12 18:00:00,0.07922664,0.03447958,23.540356,0.036644053,0.038049914
2016-01-12 19:00:00,0.029237183,0.02300197,22.546738,0.013117392,0.033041295
2016-01-12 20:00:00,0.010803125,0.0066360207,21.208517,0.006699896,0.014213671
2016-01-12 21:00:00,0.008153527,0.0063168034,20.396929,0.008382808,0.012546781
2016-01-12 22:00:00,0.008478712,0.00064264983,19.934465,0.00043273953,0.0049115038
2016-01-12 23:00:00,0.0069431537,0.0076904413,20.912989,0.008621677,0.013713859
2016-01-13 00:00:00,0.00624658,0.0025997637,23.283419,0.0062214117,0.0068303486
2016-01-13 01:00:00,0.0074884878,0.00018854851,26.557407,0.0021310516,0.0014307912
2016-01-13 02:00:00,0.008585381,4.320064e-05,30.511213,0.0009280485,0.00086710847
2016-01-13 03:00:00,0.0082936315,2.6183818e-05,34.7973,0.00069358596,0.0007024014
2016-01-13 04:00:00,0.007852625,5.958938e-06,39.04342,0.00032808175,0.00033287855
2016-01-13 05:00:00,0.0072165863,2.7272834e-05,42.353863,0.00071255676,0.00068352325
2016-01-13 06:00:00,0.0062770834,1.5596554e-06,42.239876,0.00012857733,0.00019326969
2016-01-13 07:00:00,0.0049536387,1.8710159e-06,39.811737,0.00023052687,-4.3131025e-05
2016-01-13 08:00:00,0.003613939,0.0016809485,36.631493,0.0009780208,0.00682096
2016-01-13 09:00:00,0.0027083177,7.778986e-06,33.667545,-4.2733005e-05,-0.00040440002
2016-01-13 10:00:00,0.0015789343,9.8735516e-05,30.988426,0.00015645805,0.0014806269
2016-01-13 11:00:00,0.0009927046,0.0,29.118187,0.0,0.0
2016-01-13 12:00:00,0.0007728389,0.0,28.191488,0.0003330499,0.0031517881
2016-01-13 13:00:00,0.0006436543,0.0,26.697145,0.0,0.0
2016-01-13 14:00:00,0.00061082724,0.00016556353,25.45544,-0.00019407991,-0.0018366581
2016-01-13 15:00:00,0.00057725515,0.00018847847,24.42909,-0.00020523302,-0.0019422045
2016-01-13 16:00:00,0.00055679504,0.0,23.614647,0.0,0.0
2016-01-13 17:00:00,0.00054623064,0.0,22.951595,0.0,0.0
2016-01-13 18:00:00,0.00053687877,4.159796e-05,22.409653,-9.52072e-05,-0.0009009849
2016-01-13 19:00:00,0.12588523,0.08432297,25.564167,0.056231752,0.069901995
2016-01-13 20:00:00,0.03301596,0.008182465,24.16356,0.0065451264,0.020901611
2016-01-13 21:00:00,0.018505847,0.0020421545,23.13623,0.0038014387,0.009018019
2016-01-13 22:00:00,0.014562157,0.0012525576,22.347334,0.0022325686,0.0069645676
2016-01-13 23:00:00,0.013531152,0.00048573234,23.013186,0.0022034661,0.0039568157
2016-01-14 00:00:00,0.014202683,0.00026103228,25.444283,0.0028920479,0.0016895913
2016-01-14 01:00:00,0.014806468,4.3385375e-05,29.083652,0.0010035047,0.00093973195
2016-01-14 02:00:00,0.014697278,7.105801e-06,33.311195,0.0003287127,0.00044854422
2016-01-14 03:00:00,0.014367007,0.00013487219,36.95686,0.00033801357,-0.0023691882
2016-01-14 04:00:00,0.013945266,0.00074904336,38.75724,0.004197726,-0.0036832606
2016-01-14 05:00:00,0.013344779,0.0012296315,38.54409,0.0062248507,-0.003674049
2016-01-14 06:00:00,0.0126498295,3.2963128e-06,37.140415,0.00019643968,0.0003203586
2016-01-14 07:00:00,0.011265314,2.5371251e-05,35.789043,-0.000446308,-0.00090003497
2016-01-14 08:00:00,0.059261393,0.010936759,31.705545,0.009429392,0.02670938
2016-01-14 09:00:00,0.025439527,0.00073300704,31.636383,0.0018309973,0.0059928996
2016-01-14 10:00:00,0.019911272,0.0019228854,29.60262,0.0073899208,-0.0059808684
2016-01-14 11:00:00,0.015858779,0.0044518197,26.82164,0.009292538,-0.0108248545
2016-01-14 12:00:00,0.013433599,0.0026414203,24.391293,-0.009130232,-0.005342513
2016-01-14 13:00:00,0.009174423,0.0038022767,22.783823,0.0055789165,0.010409265
2016-01-14 14:00:00,0.0071130344,0.0076946313,21.868078,-0.0085875755,0.0135251265
2016-01-14 15:00:00,0.0071634827,0.0042371154,21.327703,0.0052000163,-0.012275529
2016-01-14 16:00:00,0.005598153,0.0008990746,20.933884,0.004668114,0.0025738082
2016-01-14 17:00:00,0.005459177,0.007988693,20.574738,0.0047873515,0.015104656
2016-01-14 18:00:00,0.005502492,0.0014250064,20.005102,-0.0019415272,0.0064756554
2016-01-14 19:00:00,0.0053904387,0.0017384641,19.463938,-0.0017061874,0.0072381753
2016-01-14 20:00:00,0.034200083,0.010806166,22.262245,0.004435874,0.024860753
2016-01-14 21:00:00,0.013744783,0.0018232111,21.027857,0.0010556041,0.008611845
2016-01-14 22:00:00,0.010333176,0.00073831243,20.21253,0.0033796823,0.0042917426
2016-01-14 23:00:00,0.012523786,0.00031847885,20.888689,0.0023181268,0.0029299015
2016-01-15 00:00:00,0.0141244745,0.0001340091,23.314972,0.002357346,0.00047262144
2016-01-15 01:00:00,0.0142941475,1.6060521e-05,27.269989,0.00059935066,0.0005802406
2016-01-15 02:00:00,0.013996858,2.3399919e-06,31.33151,0.00012716142,0.0002917321
2016-01-15 03:00:00,0.013624624,2.2648537e-05,34.78237,-0.00039048112,-0.0008860319
2016-01-15 04:00:00,0.013380063,0.0004987064,37.10397,0.003449968,-0.0028934006
2016-01-15 05:00:00,0.012852554,0.0024929189,37.892628,0.008666077,-0.005423823
2016-01-15 06:00:00,0.011541934,3.965089e-05,37.406914,0.0012329681,-0.00040038896
2016-01-15 07:00:00,0.010462241,2.0557261e-05,36.110542,0.00076298125,-0.00040517646
2016-01-15 08:00:00,0.15587418,0.038901046,33.7999,0.029418703,-0.055903133
2016-01-15 09:00:00,0.05476883,0.007215506,29.542524,0.0074674175,0.021452535
2016-01-15 10:00:00,0.027317505,6.6471155e-05,28.596619,-0.0009878487,0.0016543266
2016-01-15 11:00:00,0.022134535,0.007826534,26.792328,0.013424812,-0.0142953815
2016-01-15 12:00:00,0.019471722,0.0073544686,24.912193,0.01647866,-0.008531961
2016-01-15 13:00:00,0.018125841,0.032993667,23.52506,-0.03182007,0.024364324
2016-01-15 14:00:00,0.013888824,7.200794e-05,22.466845,0.001683191,0.0003287616
2016-01-15 15:00:00,0.011744242,0.0014076895,21.665363,0.00059722114,0.007298356
2016-01-15 16:00:00,0.010755627,0.00024290479,21.063522,0.0026861979,0.0015350962
2016-01-15 17:00:00,0.01040494,0.00039901526,20.566275,0.0028722063,0.0027059636
2016-01-15 18:00:00,0.010427767,0.00033732632,20.149933,0.0026364736,0.00249668
2016-01-15 19:00:00,0.0105573395,7.541642e-05,19.80454,0.0017801813,0.00023417108
2016-01-15 20:00:00,0.0107919285,2.254231e-05,19.514015,-0.0008215941,0.00050542474
2016-01-15 21:00:00,0.011120895,0.00016358771,19.273506,0.0022769314,-0.0013146964
2016-01-15 22:00:00,0.011210061,1.2543941e-05,19.05016,0.00066039537,0.00025025502
2016-01-15 23:00:00,0.011330451,5.9723625e-06,20.181042,-0.0002573887,0.00041237244
2016-01-16 00:00:00,0.011314253,5.90622e-06,23.026506,0.00046766852,0.00011892923
2016-01-16 01:00:00,0.011113234,9.6662825e-06,27.21203,-0.00044582065,0.00042496555
2016-01-16 02:00:00,0.01084141,4.530805e-09,31.68719,4.755799e-06,1.22995625e-05
2016-01-16 03:00:00,0.010414411,1.2658879e-06,35.722744,0.00010942168,0.0001893159
2016-01-16 04:00:00,0.009740978,2.1052552e-05,38.812534,0.0008913828,0.00017257927
2016-01-16 05:00:00,0.008868049,1.0815847e-05,40.70511,0.00044885857,0.00042733012
2016-01-16 06:00:00,0.0075664157,1.1147213e-05,40.58972,0.00055887183,-0.0002299668
2016-01-16 07:00:00,0.005100703,0.0012093993,38.28398,0.0017453496,-0.0056897607
2016-01-16 08:00:00,0.0060625756,0.00015090349,35.740887,0.0012096936,-0.0017404897
2016-01-16 09:00:00,0.103889085,0.07257998,30.091938,0.05687782,0.056979023
2016-01-16 10:00:00,0.032655533,0.0024961329,29.126068,0.0052138325,0.010946043
2016-01-16 11:00:00,0.02084165,0.00434703,27.160635,0.01148014,-0.008761483
2016-01-16 12:00:00,0.01637028,0.00074941805,25.41125,0.005262615,-0.002382803
2016-01-16 13:00:00,0.014181799,0.0010357267,24.161535,0.0065670735,-0.0011539052
2016-01-16 14:00:00,0.011290435,0.0012277522,23.308645,0.0023143028,0.0064036953
2016-01-16 15:00:00,0.01062042,0.0002515495,22.695158,0.0022685826,0.0022154294
2016-01-16 16:00:00,0.011233958,0.00016008093,22.178057,0.0017299375,0.0019129328
