,water_depth (m),shear_stress (Pa),sea_tem (℃),x_velocity (m/s),y_velocity (m/s)
2016-01-07 02:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-07 03:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-07 04:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-07 05:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-07 06:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-07 07:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-07 08:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-07 09:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-07 10:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-07 11:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-07 12:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-07 13:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-07 14:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-07 15:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-07 16:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-07 17:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-07 18:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-07 19:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-07 20:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-07 21:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-07 22:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-07 23:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-08 00:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-08 01:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-08 02:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-08 03:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-08 04:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-08 05:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-08 06:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-08 07:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-08 08:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-08 09:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-08 10:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-08 11:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-08 12:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-08 13:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-08 14:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-08 15:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-08 16:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-08 17:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-08 18:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-08 19:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-08 20:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-08 21:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-08 22:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-08 23:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-09 00:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-09 01:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-09 02:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-09 03:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-09 04:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-09 05:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-09 06:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-09 07:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-09 08:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-09 09:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-09 10:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-09 11:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-09 12:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-09 13:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-09 14:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-09 15:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-09 16:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-09 17:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-09 18:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-09 19:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-09 20:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-09 21:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-09 22:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-09 23:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-10 00:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-10 01:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-10 02:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-10 03:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-10 04:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-10 05:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-10 06:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-10 07:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-10 08:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-10 09:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-10 10:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-10 11:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-10 12:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-10 13:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-10 14:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-10 15:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-10 16:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-10 17:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-10 18:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-10 19:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-10 20:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-10 21:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-10 22:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-10 23:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-11 00:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-11 01:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-11 02:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-11 03:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-11 04:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-11 05:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-11 06:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-11 07:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-11 08:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-11 09:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-11 10:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-11 11:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-11 12:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-11 13:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-11 14:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-11 15:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-11 16:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-11 17:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-11 18:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-11 19:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-11 20:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-11 21:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-11 22:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-11 23:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-12 00:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-12 01:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-12 02:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-12 03:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-12 04:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-12 05:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-12 06:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-12 07:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-12 08:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-12 09:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-12 10:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-12 11:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-12 12:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-12 13:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-12 14:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-12 15:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-12 16:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-12 17:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-12 18:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-12 19:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-12 20:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-12 21:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-12 22:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-12 23:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-13 00:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-13 01:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-13 02:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-13 03:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-13 04:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-13 05:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-13 06:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-13 07:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-13 08:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-13 09:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-13 10:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-13 11:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-13 12:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-13 13:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-13 14:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-13 15:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-13 16:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-13 17:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-13 18:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-13 19:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-13 20:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-13 21:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-13 22:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-13 23:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-14 00:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-14 01:00:00,1.880787e-07,0.0,27.595337,0.0,0.0
2016-01-14 02:00:00,7.233796e-07,0.0,28.826815,0.0,0.0
2016-01-14 03:00:00,1.6059028e-06,0.0,29.958735,0.0,0.0
2016-01-14 04:00:00,2.835648e-06,0.0,30.79474,0.0,0.0
2016-01-14 05:00:00,4.412616e-06,0.0,31.309978,0.0,0.0
2016-01-14 06:00:00,6.3368057e-06,0.0,31.57129,0.0,0.0
2016-01-14 07:00:00,8.608217e-06,0.0,31.67897,0.0,0.0
2016-01-14 08:00:00,1.1226852e-05,0.0,31.750845,0.0,0.0
2016-01-14 09:00:00,1.41927085e-05,0.0,31.820797,0.0,0.0
2016-01-14 10:00:00,1.7505787e-05,0.0,31.791935,0.0,0.0
2016-01-14 11:00:00,2.1166088e-05,0.0,31.649452,0.0,0.0
2016-01-14 12:00:00,2.5173611e-05,0.0,31.374353,0.0,0.0
2016-01-14 13:00:00,2.9528357e-05,0.0,30.93531,0.0,0.0
2016-01-14 14:00:00,3.4230325e-05,0.0,30.407288,0.0,0.0
2016-01-14 15:00:00,3.9279515e-05,0.0,29.88045,0.0,0.0
2016-01-14 16:00:00,4.4675926e-05,0.0,29.418684,0.0,0.0
2016-01-14 17:00:00,5.041956e-05,0.0,29.089241,0.0,0.0
2016-01-14 18:00:00,5.6510416e-05,0.0,28.907824,0.0,0.0
2016-01-14 19:00:00,6.294849e-05,0.0,28.819582,0.0,0.0
2016-01-14 20:00:00,6.97338e-05,0.0,28.762209,0.0,0.0
2016-01-14 21:00:00,7.686632e-05,0.0,28.695341,0.0,0.0
2016-01-14 22:00:00,8.4346066e-05,0.0,28.605738,0.0,0.0
2016-01-14 23:00:00,9.217303e-05,0.0,28.522514,0.0,0.0
2016-01-15 00:00:00,0.00010034722,0.0,28.47343,0.0,0.0
2016-01-15 01:00:00,0.00010849247,0.0,28.485903,0.0,0.0
2016-01-15 02:00:00,0.00011629051,0.0,28.569843,0.0,0.0
2016-01-15 03:00:00,0.00012374132,0.0,28.70944,0.0,0.0
2016-01-15 04:00:00,0.00013084491,0.0,28.877466,0.0,0.0
2016-01-15 05:00:00,0.00013760127,0.0,29.039658,0.0,0.0
2016-01-15 06:00:00,0.00014401041,0.0,29.174948,0.0,0.0
2016-01-15 07:00:00,0.00015007234,0.0,29.28085,0.0,0.0
2016-01-15 08:00:00,0.00015578704,0.0,29.361721,0.0,0.0
2016-01-15 09:00:00,0.00016115452,0.0,29.420954,0.0,0.0
2016-01-15 10:00:00,0.00016617477,0.0,29.457603,0.0,0.0
2016-01-15 11:00:00,0.0001708478,0.0,29.472256,0.0,0.0
2016-01-15 12:00:00,0.00017517361,0.0,29.47051,0.0,0.0
2016-01-15 13:00:00,0.002422975,0.007632417,24.08531,0.00948921,0.010165681
2016-01-15 14:00:00,0.01650199,0.0014589505,22.715603,0.006225986,0.005183431
2016-01-15 15:00:00,0.030254338,0.00024488135,21.857416,0.0036004202,0.00038270556
2016-01-15 16:00:00,0.036844462,0.00026312663,21.214848,-0.0028561344,-0.002728031
2016-01-15 17:00:00,0.03914754,0.00033844553,20.680796,-0.0037766763,-0.0025077844
2016-01-15 18:00:00,0.03957345,0.00065845257,20.236404,-0.005165475,-0.0036729984
2016-01-15 19:00:00,0.039835937,0.0005780178,19.871714,-0.0043935357,-0.0039994693
2016-01-15 20:00:00,0.03676182,0.0005989184,19.553053,-0.0043008896,-0.0041103754
2016-01-15 21:00:00,0.03586035,0.00022937411,19.264881,-0.002600135,-0.00257838
2016-01-15 22:00:00,0.03476651,8.9533205e-06,19.021452,-0.0006867574,-0.00021054773
2016-01-15 23:00:00,0.034288403,0.00014350834,20.158325,0.0018314491,0.0021917587
2016-01-16 00:00:00,0.034207884,5.6684716e-05,23.029186,0.0012230268,0.0013130883
2016-01-16 01:00:00,0.03383783,0.00015642338,27.222607,0.0020067934,0.002195242
2016-01-16 02:00:00,0.033658408,0.00011204666,31.690292,0.0017634066,0.0017924692
2016-01-16 03:00:00,0.032879118,0.00017965792,35.722908,0.0019760774,0.0024764473
2016-01-16 04:00:00,0.032270044,0.00013356448,38.80791,0.001725142,0.0021043017
2016-01-16 05:00:00,0.031261675,0.00034382803,40.699535,0.00275235,0.003351541
2016-01-16 06:00:00,0.030900752,0.00086144876,40.5896,0.0047305,0.004942557
2016-01-16 07:00:00,0.02982035,0.0016007586,38.2969,0.0076625827,0.0051580383
2016-01-16 08:00:00,0.028281644,0.0014297739,35.722843,0.0057148393,0.0064570215
2016-01-16 09:00:00,0.028943319,0.0018977879,33.553623,0.006690929,0.00740327
2016-01-16 10:00:00,0.02961575,0.0042792,30.920511,0.014871445,0.0022822865
2016-01-16 11:00:00,0.029950466,0.0019221264,28.066118,0.0075263316,0.006750258
2016-01-16 12:00:00,0.032386016,0.0017573207,26.001415,0.0065923505,0.007296989
2016-01-16 13:00:00,0.03894412,0.0005422899,24.584679,-0.00014745534,0.005697617
2016-01-16 14:00:00,0.04120833,0.00028864123,23.614573,-0.00418946,0.00058946846
2016-01-16 15:00:00,0.03735528,0.00082150626,22.929728,-0.00554024,-0.0042546294
2016-01-16 16:00:00,0.034342427,0.0003996512,22.371635,-0.0034228507,-0.0033366773
2016-01-16 17:00:00,0.032391008,4.1972962e-05,21.85879,-0.0011150405,-0.0010456868
2016-01-16 18:00:00,0.032117832,5.299525e-05,21.36887,0.001179841,0.0012428091
2016-01-16 19:00:00,0.032034077,0.000186677,20.961205,0.0022163915,0.0023275174
2016-01-16 20:00:00,0.03154459,0.00012260585,20.624094,0.0013937122,0.002192738
2016-01-16 21:00:00,0.031150129,9.738244e-05,20.312075,0.0011822745,0.001983799
2016-01-16 22:00:00,0.030478984,0.00010326465,20.048681,0.0012290924,0.0020234159
2016-01-16 23:00:00,0.029608896,0.00015990551,21.205587,0.0017082,0.0023792728
2016-01-17 00:00:00,0.0288832,0.00026482227,24.196096,0.0023362532,0.0029278167
2016-01-17 01:00:00,0.028470132,0.00034997537,28.33336,0.0026451403,0.003392204
2016-01-17 02:00:00,0.0288268,0.00055766647,32.385082,0.0033000635,0.004333505
2016-01-17 03:00:00,0.029148595,0.00065996515,35.582924,0.0035564182,0.0047622356
2016-01-17 04:00:00,0.028361088,0.0006631812,37.635067,0.0036263948,0.004686979
2016-01-17 05:00:00,0.028501336,0.000630887,38.44673,0.0038755226,0.0042531276
2016-01-17 06:00:00,0.027321527,0.0008578225,38.043957,0.004277269,0.0050841314
2016-01-17 07:00:00,0.026669294,0.0009541838,36.68211,0.0045647537,0.005255958
2016-01-17 08:00:00,0.025850182,0.001021192,34.92551,0.0048406697,0.005262907
2016-01-17 09:00:00,0.026406417,0.0012574972,33.05871,0.005664291,0.0056083063
2016-01-17 10:00:00,0.027760232,0.0016814815,30.820637,0.006438827,0.006717835
2016-01-17 11:00:00,0.028535044,0.0011875232,28.22572,0.0051840907,0.005920304
2016-01-17 12:00:00,0.029736107,0.0006779184,26.253136,0.0042042634,0.004284578
2016-01-17 13:00:00,0.03067068,0.000286083,25.011461,0.002684561,0.0028675746
